,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,reward,simNum,barNum,nTrades,tradeOpen,accountValue,allPL,stopConditions,positionStatus,entryPrice,exitPrice,action
43,0.9913851227881672,0.9914190852891317,0.9894114543481084,0.9900020317467652,-0.0031303810146976474,-0.005882930011220866,-0.009776703655628993,-0.011715104533260079,1.0,-0.0017178288486357563,-0.2,1.0,43.0,7.0,True,9974.958182423796,-25.041817576204267,0.0,1.0,,,0.0
44,0.9912020989669024,0.9912020989669024,0.988380499027296,0.9896912730042614,-0.0021365430548270226,-0.0031303810146976474,-0.0083264811074375,-0.009776703655628993,1.0,-0.0017489292208375702,-0.2,1.0,44.0,7.0,True,9974.647423681292,-25.35257631870809,0.0,1.0,,,1.0
45,0.9892545986676756,0.9920596231587782,0.9892545986676756,0.9920596231587782,0.0007670516334267186,-0.0021365430548270226,-0.004603442098958799,-0.0083264811074375,1.0,-0.00151190750194319,-0.2,1.0,45.0,7.0,True,9977.015773835808,-22.98422616419157,0.0,1.0,,,0.0
46,0.9901222395982526,0.9924813884421078,0.9901222395982526,0.9924813884421078,0.0014910800470885333,0.0007670516334267186,-0.002804119905090885,-0.004603442098958799,1.0,-0.0014696977247132025,-0.2,1.0,46.0,7.0,True,9977.437539119137,-22.562460880863,0.0,1.0,,,0.0
47,0.9909878036639205,0.9949412635106923,0.9907568531032256,0.9949412635106923,0.0034987866277618185,0.0014910800470885333,0.0004537617626496626,-0.002804119905090885,1.0,-0.0012235162992557344,-0.2,1.0,47.0,7.0,True,9979.897414187722,-20.10258581227754,0.0,1.0,,,0.0
48,0.9924154383617149,0.9957578919327436,0.9924154383617149,0.9957578919327436,0.003268979966852381,0.0034987866277618185,0.0018323302266970432,0.0004537617626496626,1.0,-0.0011417890800253165,-0.2,1.0,48.0,7.0,True,9980.714042609774,-19.28595739022603,0.0,1.0,,,0.0
49,0.9967663419104065,0.9974197312689298,0.995798236827513,0.9958915396254784,0.002421043013134949,0.003268979966852381,0.0025900849385748215,0.0018323302266970432,1.0,-0.0011284137749430574,-0.2,1.0,49.0,7.0,True,9980.847690302508,-19.152309697492456,0.0,1.0,,,0.0
50,0.9977600445722945,0.9989519003675834,0.9975518123407687,0.9989519003675834,0.003937965861353088,0.002421043013134949,0.005531025084923424,0.0025900849385748215,1.0,-0.0008221364442252004,-0.2,1.0,50.0,7.0,True,9983.908051044613,-16.091948955387124,0.0,1.0,,,1.0
51,0.9998782907314152,1.0029500964713445,0.9998782907314152,1.0024354251549596,0.005692190316032408,0.003937965861353088,0.008417521972819642,0.005531025084923424,1.0,-0.00047350934981501197,-0.2,1.0,51.0,7.0,True,9987.391575831989,-12.60842416801097,0.0,1.0,,,0.0
52,1.0027622328354877,1.004323154705168,1.0027622328354877,1.0041739213864638,0.005481931056810496,0.005692190316032408,0.009332772024126967,0.008417521972819642,1.0,-0.00029952267630870786,-0.2,1.0,52.0,7.0,True,9989.130072063494,-10.869927936506429,0.0,1.0,,,1.0
53,1.003940238019276,1.006319565514143,1.0035649418493608,1.0059552068316429,0.00542755928183114,0.005481931056810496,0.009970144615271126,0.009332772024126967,1.0,-0.0001212537082455645,-0.2,1.0,53.0,7.0,True,9990.911357508672,-9.088642491327846,0.0,1.0,,,1.0
54,1.0070137212125165,1.008668171595411,1.004851734942861,1.008668171595411,0.0059888107684880065,0.00542755928183114,0.01108403519900325,0.009970144615271126,1.0,0.000150256638474848,0.2,1.0,54.0,7.0,True,9993.62432227244,-6.375677727559378,0.0,1.0,,,2.0
55,1.0089903987085473,1.0107085350447018,1.0068426626398645,1.008495227215815,0.003715251790502805,0.0059888107684880065,0.00936999119698656,0.01108403519900325,0.0,0.0,0.20015025663847485,1.0,55.0,7.0,False,9993.62432227244,-6.375677727559378,0.0,0.0,,1.008668171595411,2.0
56,1.009167251593718,1.0119314568273847,1.009167251593718,1.011764211523057,0.004848850905165847,0.003715251790502805,0.010799563960995684,0.00936999119698656,0.5,-0.00033711336334042973,-0.2,1.0,56.0,8.0,True,9990.255337965198,-9.744662034801877,0.0,0.5,1.008495227215815,,2.0
57,1.0094477442312901,1.0120352734198952,1.0084823639165723,1.0120352734198952,0.0035199380911814515,0.004848850905165847,0.009405988336073978,0.010799563960995684,0.5,-0.0003642368460827342,-0.2,1.0,57.0,8.0,True,9989.98427606836,-10.015723931639513,0.0,0.5,,,1.0
58,1.0088641656955901,1.0100901881811108,1.0088641656955901,1.0093720936684847,-9.603707232574976e-06,0.0035199380911814515,0.005335249815798804,0.009405988336073978,0.0,0.0,-0.20036423684608273,1.0,58.0,8.0,False,9989.98427606836,-10.015723931639513,0.0,0.0,,1.0120352734198952,2.0
59,1.011736404994102,1.011736404994102,1.0073825451645624,1.0073825451645624,-0.0022370419333079816,-9.603707232574976e-06,0.002308927840720676,0.005335249815798804,0.5,0.00018914429209351545,0.2,1.0,59.0,9.0,True,9991.873824572283,-8.12617542771659,0.0,0.5,1.0093720936684847,,2.0
