,o,h,l,c,stateFeature_0,stateFeature_1,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4
42,0.9905945315225747,0.9921211802839652,0.9903011623198145,0.990486415390308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
43,0.9910720702076444,0.9910720702076444,0.9884035976608968,0.9884035976608968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
44,0.9897132627147118,0.9917576896543402,0.9889666173527846,0.9914760890421498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
45,0.9891678421274275,0.9912009315948299,0.9891678421274275,0.9912009315948299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
46,0.9887212594364473,0.9926032765181033,0.9887212594364473,0.9913904830178891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
47,0.9908883869075903,0.9936814263119458,0.9893072798307079,0.9936814263119458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
48,0.9943168070077908,0.9960323479657351,0.9943168070077908,0.9960323479657351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
49,0.9961391539342134,0.9971606964877999,0.9954218055824525,0.9971606964877999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
50,0.997595454419358,0.9999456471039692,0.997595454419358,0.9996302489700742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
51,1.0025754788291232,1.0026555545955025,0.9995461008121439,1.0026555545955025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
52,1.001841858724295,1.0066297663056551,1.001841858724295,1.0047913630620968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0052706868098127,1.0076608281691901,1.0041767484637656,1.0076608281691901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0067670333468657,1.0095391283339228,1.0067670333468657,1.0087738217198163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0084445146269183,1.0117635217325975,1.0084445146269183,1.0108104292678344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0071594216608386,1.0109877066225323,1.0071594216608386,1.009862084425254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
57,1.010211425158946,1.010362370140901,1.0082608262352246,1.0082608262352246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0098516997587574,1.0103587103674847,1.0079901898518593,1.0103587103674847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0096422490827552,1.0102292857285688,1.0076121597264551,1.0089704004492785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0085132808513735,1.0085132808513735,1.0055495374630308,1.0055495374630308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
61,1.004628215059093,1.0058515608192231,1.0035280784558156,1.0035280784558156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
62,1.004016892098933,1.004016892098933,1.0014285697419896,1.0023503165314644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
63,1.0010808295758564,1.0010808295758564,0.9973271419024622,0.9980204751106017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
64,0.9981566026575003,0.9981566026575003,0.9956366479037161,0.9956366479037161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
65,0.9965041059554367,0.9965041059554367,0.9945421403959633,0.9949117384707538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
66,0.9933322085459425,0.9939435311148206,0.9915009631295362,0.9915009631295362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
