,o,h,l,c,stateFeature_0,stateFeature_1,reward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,unrealizedPL,allPL,positionStatus,entryPrice,exitPrice,action
60,1.0079465298812644,1.0080869525976162,1.006103091899454,1.0062706300129813,0.5,0.00033580112161695505,1.0,1.0,0.0,0.0,60.0,12.0,True,9962.572344119524,3.3443199409581736,-40.77197582143344,0.5,,,1.0
61,1.005677908497612,1.0061740827241268,1.0031887596741857,1.0031887596741857,0.0,0.0,1.0,1.0,0.0,0.0,61.0,12.0,False,9962.572344119524,0.0,-37.42765588047587,0.0,,1.0062706300129813,2.0
62,1.0014269650162573,1.003059960761903,1.00042813137534,1.00042813137534,0.5,0.0002670623817769481,1.0,1.0,0.0,0.0,62.0,13.0,True,9965.23297241837,2.660628298845713,-37.42765588047587,0.5,1.0031887596741857,,0.0
63,0.999752978819019,1.001268504748762,0.9980630817175982,0.9989447877215877,0.5,0.0004159540136282249,1.0,1.0,0.0,0.0,63.0,13.0,True,9966.716316072123,4.143971952598069,-37.42765588047587,0.5,,,1.0
64,0.9975161369180878,0.9988043195476495,0.9958326782492725,0.9958326782492725,0.0,0.0,1.0,1.0,0.0,0.0,64.0,13.0,False,9966.716316072123,0.0,-33.283683927877064,0.0,,0.9989447877215877,0.0
65,0.9953550667975674,0.9953550667975674,0.9947273265687406,0.9949435607456635,0.0,0.0,1.0,1.0,0.0,0.0,65.0,13.0,False,9966.716316072123,0.0,-33.283683927877064,0.0,,,1.0
66,0.9950642015274631,0.9950642015274631,0.9917352184251157,0.993776781099418,1.0,-0.00012710100358757776,1.0,1.0,0.0,0.0,66.0,14.0,True,9965.449536425878,-1.2667796462454528,-33.283683927877064,1.0,0.9949435607456635,,0.0
67,0.9922480794566012,0.9923466074821938,0.9907317817900672,0.991120877903252,1.0,-0.0003935782576740804,1.0,1.0,0.0,0.0,67.0,14.0,True,9962.793633229712,-3.9226828424114952,-33.283683927877064,1.0,,,2.0
68,0.9907337218526193,0.9924694169012982,0.9903752835569135,0.9904141165490127,0.0,0.0,1.0,1.0,0.0,0.0,68.0,14.0,False,9962.793633229712,0.0,-37.20636677028779,0.0,,0.991120877903252,2.0
69,0.9907253469135024,0.9907253469135024,0.9893949482721343,0.989761526136551,0.5,5.5465407877022045e-05,1.0,1.0,0.0,0.0,69.0,15.0,True,9963.346223642175,0.5525904124616844,-37.20636677028779,0.5,0.9904141165490127,,1.0
70,0.9899104159816057,0.990666879727692,0.9899104159816057,0.9903750884374315,0.0,0.0,1.0,1.0,0.0,0.0,70.0,15.0,False,9963.346223642175,0.0,-36.653776357825336,0.0,,0.989761526136551,0.0
71,0.9893618969021946,0.9926184170985092,0.9893618969021946,0.992000632792169,0.0,0.0,1.0,1.0,0.0,0.0,71.0,15.0,False,9963.346223642175,0.0,-36.653776357825336,0.0,,,2.0
72,0.9922269347253049,0.9932723004143689,0.9912767101729584,0.9932723004143689,0.5,-0.0001376713798166552,1.0,1.0,0.0,0.0,72.0,16.0,True,9961.974556019975,-1.3716676221998791,-36.653776357825336,0.5,0.992000632792169,,2.0
73,0.9939898430758534,0.9958601520906443,0.9923704368788565,0.9945330026705154,0.5,-0.00026420540040051845,1.0,1.0,0.0,0.0,73.0,16.0,True,9960.713853763828,-2.6323698783463745,-36.653776357825336,0.5,,,2.0
74,0.9944300277703757,0.9983479867164912,0.9944300277703757,0.9983479867164912,0.5,-0.0006471072850026179,1.0,1.0,0.0,0.0,74.0,16.0,True,9956.898869717852,-6.447353924322174,-36.653776357825336,0.5,,,0.0
75,0.9977950080135782,0.9987355215357808,0.997740829109001,0.9987355215357808,0.5,-0.0006860033356457313,1.0,1.0,0.0,0.0,75.0,16.0,True,9956.511334898563,-6.834888743611832,-36.653776357825336,0.5,,,1.0
76,1.001141101984842,1.0023624274921414,1.000238184411088,1.0023624274921414,0.0,0.0,1.0,1.0,0.0,0.0,76.0,16.0,False,9956.511334898563,0.0,-43.48866510143671,0.0,,0.9987355215357808,2.0
77,1.0032841316089722,1.0044798614778354,1.0023556346473415,1.0037041185357165,0.5,-0.0001447988150750952,1.0,1.0,0.0,0.0,77.0,17.0,True,9955.069643854988,-1.4416910435750663,-43.48866510143671,0.5,1.0023624274921414,,0.0
78,1.0032596995289824,1.0075173352930256,1.0032596995289824,1.0073962597120167,0.5,-0.0005156256089299781,1.0,1.0,0.0,0.0,78.0,17.0,True,9951.377502678688,-5.1338322198753,-43.48866510143671,0.5,,,1.0
79,1.007191029140201,1.0088555550102682,1.0067051440945203,1.0083174887890807,0.0,0.0,1.0,1.0,0.0,0.0,79.0,17.0,False,9951.377502678688,0.0,-48.62249732131204,0.0,,1.0073962597120167,0.0
80,1.0072205733420228,1.0101098380324245,1.0072205733420228,1.0084758282192643,0.0,0.0,1.0,1.0,0.0,0.0,80.0,17.0,False,9951.377502678688,0.0,-48.62249732131204,0.0,,,1.0
81,1.009025577404608,1.0107511455094047,1.009025577404608,1.0098655716547078,1.0,0.00012960451305322739,1.0,1.0,0.0,0.0,81.0,18.0,True,9952.667246114132,1.2897434354435133,-48.62249732131204,1.0,1.0084758282192643,,1.0
82,1.0117996564527258,1.0117996564527258,1.0102064424259996,1.0110165387876802,1.0,0.00024526358966473605,1.0,1.0,0.0,0.0,82.0,18.0,True,9953.818213247105,2.4407105684158714,-48.62249732131204,1.0,,,1.0
83,1.00875393063461,1.0096555754724696,1.0071517862095651,1.0071517862095651,1.0,-0.00014309998885238105,1.0,1.0,0.0,0.0,83.0,18.0,True,9949.953460668989,-1.4240420096991557,-48.62249732131204,1.0,,,1.0
84,1.0097232190313914,1.0097232190313914,1.007055576460105,1.0072923548668071,1.0,-0.0001289744411878338,1.0,1.0,0.0,0.0,84.0,18.0,True,9950.09402932623,-1.283473352457165,-48.62249732131204,1.0,,,1.0
85,1.0067329298912702,1.007982686923699,1.0050349218126642,1.005637204022378,1.0,-0.00029529823344509696,1.0,1.0,0.0,0.0,85.0,18.0,True,9948.438878481802,-2.938624196886297,-48.62249732131204,1.0,,,0.0
86,1.0054592711323669,1.005984190289841,1.003677528129422,1.004955442100418,1.0,-0.00036380753497409476,1.0,1.0,0.0,0.0,86.0,18.0,True,9947.757116559842,-3.6203861188461968,-48.62249732131204,1.0,,,0.0
87,1.0052363905271575,1.0052363905271575,0.9995907198629199,0.9995907198629199,1.0,-0.0009029009656126283,1.0,1.0,1.0,1.0,87.0,18.0,True,9942.392394322344,-8.985108356344373,-48.62249732131204,1.0,,,
